date,open,high,low,close,volume,amount
2025-01-27,91.9343,92.2736,90.4223,90.4223,63407.68,1755529340.0
2025-02-05,93.1333,94.4575,92.7611,93.1564,145350.9,4128876836.0
2025-02-06,93.1597,102.472,93.0411,102.472,381458.68,11416508784.0
2025-02-07,105.4103,108.7044,103.4339,107.6832,487075.26,15691989048.0
2025-02-10,107.6865,109.3632,105.9308,108.7472,272711.4,8908518537.0
2025-02-11,111.7679,112.0973,107.3901,108.6715,280363.56,9315885530.0
2025-02-12,107.8809,114.2846,106.2833,113.662,279357.22,9451048634.0
2025-02-13,112.3938,114.0902,111.8338,112.4267,199839.85,6859997621.0
2025-02-14,112.4992,118.4549,112.4992,117.2855,243644.61,8574633633.0
2025-02-17,117.2855,118.1913,113.4808,114.7984,232015.09,8111345839.0
2025-02-18,115.7537,119.733,114.9104,117.3415,251797.38,8977762526.0
2025-02-19,116.4521,118.5866,116.2808,118.0925,161917.82,5784129670.0
2025-02-20,119.733,121.1099,117.9937,119.5024,156937.17,5695876655.0
2025-02-21,120.5631,127.3159,120.3094,126.163,239292.45,9089497618.0
2025-02-24,126.8218,128.0274,123.027,123.9494,199407.47,7586289374.0
2025-02-25,121.8807,125.1748,121.4887,122.7009,161102.52,6008878409.0
2025-02-26,122.7009,123.7913,120.2337,122.5724,138528.96,5125594765.0
2025-02-27,125.8336,126.4891,122.2134,123.6924,168446.14,6350435990.0
2025-02-28,122.243,123.452,118.2605,119.1861,239304.29,8762214822.0
2025-03-03,121.5513,121.8807,117.8586,118.6558,152078.22,5524500397.0
2025-03-04,112.0084,114.6337,111.3495,113.5928,263453.3,9062924960.0
2025-03-05,114.3043,117.0022,114.3043,116.597,139068.86,4885879812.0
2025-03-06,118.6459,119.3014,117.5984,118.2342,114600.99,4120637645.0
2025-03-07,118.2243,118.916,117.0186,117.4008,87584.13,3131517605.0
2025-03-10,117.2361,117.7269,114.9631,115.622,99176.6,3484351089.0
2025-03-11,113.6455,115.8756,113.606,115.4177,95369.97,3314689326.0
2025-03-12,116.7584,118.5471,115.622,115.622,129510.56,4593312533.0
2025-03-13,115.9085,117.717,115.6648,116.7749,102210.85,3624758941.0
2025-03-14,117.5984,124.2458,117.1438,123.8374,224697.18,8292987454.0
2025-03-17,125.939,126.163,123.844,125.2571,133068.87,5060211613.0
2025-03-18,127.9912,128.4688,125.1781,126.6802,173338.78,6672881109.0
2025-03-19,126.667,131.4335,126.0115,130.7977,188351.5,7404859765.0
2025-03-20,131.7629,132.8829,130.442,131.7596,159412.84,6372989565.0
2025-03-21,129.4604,129.5592,121.8807,122.5395,282106.76,10685254371.0
